課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Continuous Inspection and Configuration Management - Jenkins,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/continuous-inspection-configuration-management,2 modules,"Ansible, Continuous Deployment, Build Tools, Configuration Management, Jenkins, CI/CD, Version Control, Application Deployment, Gradle, Code Coverage, Continuous Integration, DevOps, IT Automation, Devops Tools, Infrastructure as Code (IaC)",Code Quality and Jenkins Integration with Ansible | DevOps Automation,
Reliable Cloud Infrastructure: Design and Process en Français,4.3 out of 5 stars,7 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-infrastructure-design-process-fr,11 modules,"DevOps, Service Level, CI/CD, Microservices, Restful API, Load Balancing, Scalability, Network Architecture, Cloud Computing, API Design, Cloud Storage, Cloud Security, Cloud Infrastructure, Cloud Computing Architecture, Google Cloud Platform, Application Security, System Design and Implementation, Kubernetes, Application Deployment",PrÃ©sentation | DÃ©finir des services | Conception et architecture de microservices | Automatisation du DevOps | Choisir des solutions de stockage | Architecture de rÃ©seau Google Cloud et hybride | DÃ©ployer des applications dans Google Cloud | Concevoir des systÃ¨mes fiables | SÃ©curitÃ© | Maintenance et surveillance | Ressources du cours,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
AWS: Containerization,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-containerization,3 modules,"CI/CD, Scalability, Application Deployment, Kubernetes, Containerization, Devops Tools, Cloud-Native Computing, Amazon Web Services, Docker (Software), Application Servers",Containers in AWS | Container Orchestration in AWS | Modernizing web applications (AWS App2Container),Whizlabs Instructor
Distributed Load Testing Using Kubernetes,4.3 out of 5 stars,6 reviews,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-distributed-load-testing-using-kubernetes-9vl8y,,"Application Deployment, Google App Engine, Distributed Computing, Web Development, Docker (Software), Google Cloud Platform, Performance Testing, DevOps, Kubernetes, Restful API",,"Google Cloud Training, Google Cloud"
Building a Bash Command-Line Tool,4.7 out of 5 stars,6 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/building-a-bash-command-line-tool,,"Bash (Scripting Language), Automation, Shell Script, Linux Commands, Command-Line Interface, Unix Commands, DevOps, Scripting",,"Noah Gift, Duke University"
AWS: Configuration Management and Infrastructure as Code,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-configuration-management-and-infrastructure-as-code,2 modules,"Configuration Management, Amazon Web Services, Cloud Management, Infrastructure as Code (IaC), Cloud Security, Automation, IT Automation, Cloud Infrastructure, AWS CloudFormation, Patch Management",Configuration Management in AWS | Resource Provisioning in AWS,Whizlabs Instructor
Architecting with Google Kubernetes Engine: Workloads em Português Brasileiro,4.9 out of 5 stars,7 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-br,6 modules,"Data Storage, Network Security, General Networking, Cloud-Native Computing, Google Cloud Platform, Kubernetes, Scalability, Cloud Infrastructure, DevOps, YAML, Application Deployment, Containerization, Load Balancing",IntroduÃ§Ã£o ao curso: cargas de trabalho | Cargas de trabalho: implantaÃ§Ãµes e jobs | Redes no Google Kubernetes Engine | Armazenamento e dados permanentes | Resumo do curso | Recursos do curso,"Google Cloud Training, Google Cloud, Qwiklabs Terms of Service"
"Agile Development Excellence: Scrum, User Story, CI Insight",N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/agile-development-excellence,,"Team Building, Lean Methodologies, Continuous Integration, CI/CD, Kanban Principles, Scaled Agile Framework, Jenkins, Agile Methodology, Agile Project Management, Test Automation, Sprint Retrospectives, Cross-Functional Collaboration",Mastering Scrum Framework for Agile Development | Crafting Effective User Stories in Agile - Agile Excellence | Continuous Integration (CI) Insight for Agile Development,Board Infinity
Cloud: Platform as a Service - Master's,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/illinois-tech-cloud-platform-as-a-service-mit,9 modules,"Application Deployment, Scalability, Cloud Computing, Information Management, Cloud Computing Architecture, Data Management, Cloud Security, Cloud Management, Machine Learning, Amazon Web Services, Public Cloud, Containerization, Database Management Systems, Cloud Infrastructure, Docker (Software), Serverless Computing, Cloud Platforms, Microservices, Platform As A Service (PaaS), DevOps",Module 1: Introduction to Platform as a Service (PaaS) | Module 2: Containers and Containerization Services Platform | Module 3: Serverless Computing Platforms | Module 4: Information Management Platforms as a Service | Module 5: Development and Deployment Management Platforms | Module 6:  Machine Learning Platforms | Module 7: Security Services Platforms | Module 8: Designing and Implementing Cloud Platforms for High Level of Operational Maturity | Summative Course Assessment,"Rahul Patel, Illinois Tech"
Intro to Managing Resources Using Infrastructure-as-Code,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-introduction-to-managing-resources-using-infrastructure-as-code-techniques,3 modules,"Cloud Infrastructure, Docker (Software), Terraform, Ansible, Cloud Computing Architecture, Devops Tools, Containerization, IT Automation, Firewall, Kubernetes, Security Controls, Systems Development, Bash (Scripting Language), Infrastructure as Code (IaC), Cloud Management",Configure the Environment | Deploy Containers | Configuring the Cloud,"Anh Le, Max Kraev"
Alibaba Cloud Native Solutions and Container Service,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-native,11 modules,"Cloud Applications, Artificial Intelligence and Machine Learning (AI/ML), Data Migration, Cloud Security, Cloud Platforms, Scalability, Cloud Infrastructure, Cloud-Native Computing, Serverless Computing, Kubernetes, Containerization, DevOps",Getting Started | Container Registry Introduction | Application Migration | Cloud Management | Resource Orchestration | DevOps Best Practice | Autoscaling on ACK | Machine Learning | Security Solutions | Serverless | Resources,"Steve Xue, Alibaba Cloud Academy"
HashiCorp Certified - Vault Associate Course,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-hashicorp-certified-vault-associate-course-qidbs,8 modules,"Encryption, Data Security, Identity and Access Management, Cloud Security, Role-Based Access Control (RBAC), Cyber Security Policies, Data Architecture, Application Security, Command-Line Interface, Application Programming Interface (API), Authorization (Computing), IT Security Architecture, Key Management, Authentications, System Configuration",Course Introduction | Introduction to Vault | Learning the Vault Architecture | Installing Vault | Compare Authentication Methods | Create Vault Policies | Assess Vault Tokens | Compare and Configure Secrets Engines,Packt - Course Instructors
App Engine: Qwik Start - Python,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-app-engine-qwik-start-python-gtsbd,,"Application Deployment, Platform As A Service (PaaS), Cloud Applications, DevOps, Google Cloud Platform, Application Development, Google App Engine",,"Google Cloud Training, Google Cloud"
App Dev: Deploying the Application into Kubernetes Engine - Python,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-app-dev-deploying-the-application-into-kubernetes-engine-pytho-emnhx,,"Kubernetes, Docker (Software), Load Balancing, DevOps, Google Cloud Platform, Cloud-Native Computing, Containerization, YAML, Cloud Applications, Application Deployment, Cloud Development",,"Google Cloud Training, Google Cloud"
Mastering Linux Command Line,N/A,N/A,Beginner · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-mastering-linux-command-line-lvkfq,18 modules,"Linux, File Systems, User Accounts, Unix Shell, Linux Administration, OS Process Management, DevOps, File Management, Automation, Command-Line Interface, Shell Script, Linux Commands, Remote Access Systems","Level ""0"" | Getting Started | Understanding Linux File System | Working with Directories and Files | Standard I/O & Redirection | Users, Groups & Switching User | File Attributes and Permissions | Editing Files using ""vi"" editor | Regular Expressions | Text Processing - Filters & Searching | Understanding Links (Hard & Soft/Symbolic) | The Process | Scheduling Jobs | Handy Tools/Utilities | Connecting to Linux Systems | Customizing Shell Environment | Shell Scripting Basics | Appendix & Miscellaneous",Packt - Course Instructors
LCFA Practice Course,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/lcfa-practice,3 modules,"Systems Administration, Cloud Computing, Open Source Technology, Git (Version Control System), Cloud Computing Architecture, Linux, Linux Administration, Information Systems Security, Public Key Infrastructure, Servers, Information Technology, Cybersecurity, Linux Commands, DevOps, Serverless Computing, Software Architecture",Linux Fundamentals Domain | Cloud Computing Fundamentals | DevOps Fundamentals,Aspen Olmsted
Scaling with Google Cloud Operations - Español,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/scaling-with-google-cloud-operations---espaol,5 modules,"Cloud-Native Computing, Budget Management, Disaster Recovery, Operational Excellence, Resource Allocation, Scalability, Cloud Management, Google Cloud Platform, Cloud Computing, Operational Efficiency, Identity and Access Management, Corporate Sustainability, Cost Management, DevOps, Site Reliability Engineering",IntroducciÃ³n al curso | AdministraciÃ³n financiera y gestiÃ³n de los costos en la nube | Excelencia operativa y confiabilidad a gran escala | Sustentabilidad con Google Cloud | Resumen del curso,"Google Cloud Training, Google Cloud"
AWS: Resilient Solutions and Security Controls,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-resilient-solutions-and-security-controls,3 modules,"Continuous Deployment, Network Administration, Cloud Solutions, Amazon CloudWatch, Security Controls, Application Security, Virtual Private Networks (VPN), Amazon Elastic Compute Cloud, Amazon Web Services, Disaster Recovery, Cloud Security, Network Security, Firewall, Infrastructure As A Service (IaaS), Scalability, AWS Identity and Access Management (IAM), Network Troubleshooting",Resilient Cloud Solutions in AWS | Security and Compliance in AWS | Incident and Event Response,Whizlabs Instructor
Scaling with Google Cloud Operations - Español,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/scaling-with-google-cloud-operations---espaol,5 modules,"Cloud-Native Computing, Budget Management, Disaster Recovery, Operational Excellence, Resource Allocation, Scalability, Cloud Management, Google Cloud Platform, Cloud Computing, Operational Efficiency, Identity and Access Management, Corporate Sustainability, Cost Management, DevOps, Site Reliability Engineering",IntroducciÃ³n al curso | AdministraciÃ³n financiera y gestiÃ³n de los costos en la nube | Excelencia operativa y confiabilidad a gran escala | Sustentabilidad con Google Cloud | Resumen del curso,"Google Cloud Training, Google Cloud"
High-Availability Scaling with Kubernetes: Web Services,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/high-availability-scaling-with-kubernetes-web-services,,"Application Deployment, Servers, Scalability, Site Reliability Engineering, Disaster Recovery, Kubernetes, YAML, Containerization, Load Balancing, System Monitoring",,"Bogdan Fylypiv, Coursera Project Network"
Docker and Kubernetes Masterclass: From Beginner to Advanced,N/A,N/A,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-docker-and-kubernetes-masterclass-from-beginner-to-advanced,,"Application Deployment, Infrastructure Security, Cloud-Native Computing, Software Installation, Service Management, Kubernetes, CI/CD, Containerization, Infrastructure Architecture, Cloud Infrastructure, Command-Line Interface, Web Applications","Docker Fundamentals - Understanding Containers and Images | Advanced Docker - Data Persistence and Orchestration | Kubernetes Essentials - Deploying and Managing Applications | Advanced Kubernetes - Security, and Large-Scale Deployments",Packt - Course Instructors
